frame,time,x,y,tile_x,tile_y,vx,vy,state,on_ground,ai_strategy,sees_player,ammo,stun,swap_used
5321,1775852044.041,1239,272,25,5,5,0,FLEE,1,GUARD,0,3,0,0
5322,1775852044.057,1244,272,25,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5323,1775852044.072,1249,272,26,5,5,0,FLEE,1,GUARD,0,3,0,0
5324,1775852044.089,1254,272,26,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5325,1775852044.105,1259,272,26,5,5,0,FLEE,1,GUARD,0,3,0,0
5326,1775852044.121,1264,272,26,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5327,1775852044.137,1269,272,26,5,5,0,FLEE,1,GUARD,0,3,0,0
5328,1775852044.153,1274,272,26,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5329,1775852044.17,1279,272,26,5,5,0,FLEE,1,GUARD,0,3,0,0
5330,1775852044.186,1284,272,26,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5331,1775852044.202,1289,272,26,5,5,0,FLEE,1,GUARD,0,3,0,0
5332,1775852044.218,1294,272,26,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5333,1775852044.234,1299,272,27,5,5,0,FLEE,1,GUARD,0,3,0,0
5334,1775852044.25,1304,272,27,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5335,1775852044.266,1309,272,27,5,5,0,FLEE,1,GUARD,0,3,0,0
5336,1775852044.282,1314,272,27,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5337,1775852044.298,1319,272,27,5,5,0,FLEE,1,GUARD,0,3,0,0
5338,1775852044.314,1324,272,27,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5339,1775852044.33,1329,272,27,5,5,0,FLEE,1,GUARD,0,3,0,0
5340,1775852044.346,1334,272,27,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5341,1775852044.362,1339,272,27,5,5,0,FLEE,1,GUARD,0,3,0,0
5342,1775852044.379,1344,272,28,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5343,1775852044.396,1349,272,28,5,5,0,FLEE,1,GUARD,0,3,0,0
5344,1775852044.413,1354,272,28,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5345,1775852044.43,1359,272,28,5,5,0,FLEE,1,GUARD,0,3,0,0
5346,1775852044.447,1364,272,28,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5347,1775852044.463,1369,272,28,5,5,0,FLEE,1,GUARD,0,3,0,0
5348,1775852044.479,1374,272,28,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5349,1775852044.495,1379,272,28,5,5,0,FLEE,1,GUARD,0,3,0,0
5350,1775852044.511,1384,272,28,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5351,1775852044.527,1389,272,28,5,5,0,FLEE,1,GUARD,0,3,0,0
5352,1775852044.543,1394,272,29,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5353,1775852044.559,1399,272,29,5,5,0,FLEE,1,GUARD,0,3,0,0
5354,1775852044.575,1404,272,29,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5355,1775852044.59,1409,272,29,5,5,0,FLEE,1,GUARD,0,3,0,0
5356,1775852044.606,1414,272,29,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5357,1775852044.623,1419,272,29,5,5,0,FLEE,1,GUARD,0,3,0,0
5358,1775852044.64,1424,272,29,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5359,1775852044.656,1429,272,29,5,5,0,FLEE,1,GUARD,0,3,0,0
5360,1775852044.673,1434,272,29,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5361,1775852044.69,1439,272,29,5,5,0,FLEE,1,GUARD,0,3,0,0
5362,1775852044.707,1444,272,30,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5363,1775852044.723,1449,272,30,5,5,0,FLEE,1,GUARD,0,3,0,0
5364,1775852044.74,1454,272,30,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5365,1775852044.755,1459,272,30,5,5,0,FLEE,1,GUARD,0,3,0,0
5366,1775852044.772,1464,272,30,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5367,1775852044.788,1469,272,30,5,5,0,FLEE,1,GUARD,0,3,0,0
5368,1775852044.804,1474,272,30,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5369,1775852044.82,1479,272,30,5,5,0,FLEE,1,GUARD,0,3,0,0
5370,1775852044.836,1484,272,30,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5371,1775852044.852,1489,273,31,5,5,1.1,FLEE,0,GUARD,0,3,0,0
5372,1775852044.868,1489,274,31,5,0,1.65,FLEE,0,GUARD,0,3,0,0
5373,1775852044.884,1494,276,31,5,5,2.2,FLEE,0,GUARD,0,3,0,0
5374,1775852044.899,1499,278,31,5,5,2.75,FLEE,0,GUARD,0,3,0,0
5375,1775852044.916,1504,281,31,5,5,3.3,FLEE,0,GUARD,0,3,0,0
5376,1775852044.933,1509,284,31,5,5,3.85,FLEE,0,GUARD,0,3,0,0
5377,1775852044.95,2357,752,49,15,0,0,FLEE,1,GUARD,0,3,0,0
5379,1775852044.982,2400,752,50,15,-5,0,FLEE,1,GUARD,0,3,0,0
8230,1775852091.018,202,741,4,15,5,-21.45,FLEE,0,GUARD,1,3,0,1
8231,1775852091.035,207,721,4,15,5,-20.9,FLEE,0,GUARD,0,3,0,1
8232,1775852091.051,212,701,4,14,5,-20.35,FLEE,0,GUARD,0,3,0,1
8233,1775852091.067,217,682,4,14,5,-19.8,FLEE,0,GUARD,0,3,0,1
8234,1775852091.083,222,663,4,13,5,-19.25,FLEE,0,GUARD,0,3,0,1
8235,1775852091.099,227,645,4,13,5,-18.7,FLEE,0,GUARD,0,3,0,1
8236,1775852091.116,232,627,4,13,5,-18.15,FLEE,0,GUARD,0,3,0,1
8237,1775852091.133,237,610,4,12,5,-17.6,FLEE,0,GUARD,0,3,0,1
8238,1775852091.149,242,593,5,12,5,-17.05,FLEE,0,GUARD,0,3,0,1
8239,1775852091.164,247,577,5,12,5,-16.5,FLEE,0,GUARD,0,3,0,1
8240,1775852091.18,252,562,5,11,5,-15.95,FLEE,0,GUARD,0,3,0,1
8241,1775852091.197,257,547,5,11,5,-15.4,FLEE,0,GUARD,0,3,0,1
8242,1775852091.212,262,533,5,11,5,-14.85,FLEE,0,GUARD,0,3,0,1
8243,1775852091.229,267,519,5,10,5,-14.3,FLEE,0,GUARD,0,3,0,1
8244,1775852091.245,272,506,5,10,5,-13.75,FLEE,0,GUARD,0,3,0,1
8245,1775852091.261,277,493,5,10,5,-13.2,FLEE,0,GUARD,0,3,0,1
8246,1775852091.277,282,481,5,10,5,-12.65,FLEE,0,GUARD,0,3,0,1
8247,1775852091.293,287,469,5,9,5,-12.1,FLEE,0,GUARD,0,3,0,1
8248,1775852091.309,292,458,6,9,5,-11.55,FLEE,0,GUARD,0,3,0,1
8249,1775852091.325,297,448,6,9,5,-11.0,FLEE,0,GUARD,0,3,0,1
8250,1775852091.341,302,438,6,9,5,-10.45,FLEE,0,GUARD,0,3,0,1
8251,1775852091.357,307,429,6,8,5,-9.9,FLEE,0,GUARD,0,3,0,1
8252,1775852091.373,312,420,6,8,5,-9.35,FLEE,0,GUARD,0,3,0,1
8253,1775852091.389,317,412,6,8,5,-8.8,FLEE,0,GUARD,0,3,0,1
8254,1775852091.405,322,404,6,8,5,-8.25,FLEE,0,GUARD,0,3,0,1
8255,1775852091.421,327,397,6,8,5,-7.7,FLEE,0,GUARD,0,3,0,1
8256,1775852091.437,332,390,6,8,5,-7.15,FLEE,0,GUARD,0,3,0,1
8257,1775852091.454,337,384,7,8,5,-6.6,FLEE,0,GUARD,0,3,0,1
8258,1775852091.469,342,378,7,7,5,-6.05,FLEE,0,GUARD,0,3,0,1
8259,1775852091.485,347,373,7,7,5,-5.5,FLEE,0,GUARD,0,3,0,1
8260,1775852091.501,352,369,7,7,5,-4.95,FLEE,0,GUARD,0,3,0,1
8261,1775852091.517,357,365,7,7,5,-4.4,FLEE,0,GUARD,0,3,0,1
8262,1775852091.533,362,362,7,7,5,-3.85,FLEE,0,GUARD,0,3,0,1
8263,1775852091.55,367,359,7,7,5,-3.3,FLEE,0,GUARD,0,3,0,1
8264,1775852091.566,372,357,7,7,5,-2.75,FLEE,0,GUARD,0,3,0,1
8265,1775852091.582,377,355,7,7,5,-2.2,FLEE,0,GUARD,0,3,0,1
8266,1775852091.598,382,354,7,7,5,-1.65,FLEE,0,GUARD,0,3,0,1
8267,1775852091.614,387,353,8,7,5,-1.1,FLEE,0,GUARD,0,3,0,1
8268,1775852091.63,392,353,8,7,5,-0.55,FLEE,0,GUARD,0,3,0,1
8269,1775852091.646,397,353,8,7,5,0.0,FLEE,0,GUARD,0,3,0,1
8270,1775852091.663,402,353,8,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8271,1775852091.679,407,354,8,7,5,1.1,FLEE,0,GUARD,0,3,0,1
8272,1775852091.694,412,355,8,7,5,1.65,FLEE,0,GUARD,0,3,0,1
8273,1775852091.711,417,357,8,7,5,2.2,FLEE,0,GUARD,0,3,0,1
8274,1775852091.727,422,359,8,7,5,2.75,FLEE,0,GUARD,0,3,0,1
8275,1775852091.742,427,362,8,7,5,3.3,FLEE,0,GUARD,0,3,0,1
8276,1775852091.758,432,365,9,7,5,3.85,FLEE,0,GUARD,0,3,0,1
8277,1775852091.774,437,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8279,1775852091.806,442,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8281,1775852091.838,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8282,1775852091.855,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8283,1775852091.87,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8284,1775852091.886,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8285,1775852091.902,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8286,1775852091.918,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8287,1775852091.934,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8288,1775852091.951,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8289,1775852091.967,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8290,1775852091.982,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8291,1775852091.998,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8292,1775852092.014,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8293,1775852092.03,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8294,1775852092.046,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8295,1775852092.062,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8296,1775852092.078,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8297,1775852092.094,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8298,1775852092.11,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8299,1775852092.126,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8300,1775852092.142,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8301,1775852092.158,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8302,1775852092.174,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8303,1775852092.19,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8304,1775852092.206,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8305,1775852092.222,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8306,1775852092.238,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8307,1775852092.254,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8308,1775852092.27,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8309,1775852092.286,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8310,1775852092.303,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8311,1775852092.319,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8312,1775852092.335,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8313,1775852092.351,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8314,1775852092.368,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8315,1775852092.383,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8316,1775852092.4,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8317,1775852092.415,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8318,1775852092.431,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8319,1775852092.447,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8320,1775852092.463,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8321,1775852092.48,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8322,1775852092.496,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8323,1775852092.512,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8324,1775852092.528,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8325,1775852092.544,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8326,1775852092.56,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8327,1775852092.576,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8328,1775852092.592,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8329,1775852092.608,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8330,1775852092.624,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8331,1775852092.64,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8332,1775852092.656,442,368,9,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8333,1775852092.672,447,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8334,1775852092.688,452,368,9,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8335,1775852092.704,457,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8336,1775852092.72,462,368,9,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8337,1775852092.736,467,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8338,1775852092.752,472,368,9,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8339,1775852092.769,477,368,9,7,5,0,FLEE,1,GUARD,0,3,0,1
8340,1775852092.785,482,368,10,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8341,1775852092.801,487,368,10,7,5,0,FLEE,1,GUARD,0,3,0,1
8342,1775852092.817,492,368,10,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8343,1775852092.833,497,368,10,7,5,0,FLEE,1,GUARD,0,3,0,1
8344,1775852092.849,502,368,10,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8345,1775852092.865,507,368,10,7,5,0,FLEE,1,GUARD,0,3,0,1
8346,1775852092.881,512,368,10,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8347,1775852092.897,517,368,10,7,5,0,FLEE,1,GUARD,0,3,0,1
8348,1775852092.913,522,368,10,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8349,1775852092.929,527,368,10,7,5,0,FLEE,1,GUARD,0,3,0,1
8350,1775852092.945,532,368,11,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8351,1775852092.961,537,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8352,1775852092.977,542,368,11,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8353,1775852092.993,547,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8354,1775852093.009,552,368,11,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8355,1775852093.026,557,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8356,1775852093.041,562,368,11,7,5,0.55,FLEE,0,GUARD,0,3,0,1
8357,1775852093.057,557,368,11,7,-5,0,FLEE,1,GUARD,0,3,0,1
8358,1775852093.074,552,347,11,7,-5,-21.45,FLEE,0,GUARD,0,3,0,1
8359,1775852093.089,547,327,11,6,-5,-20.9,FLEE,0,GUARD,0,3,0,1
8360,1775852093.105,542,307,11,6,-5,-20.35,FLEE,0,GUARD,0,3,0,1
8361,1775852093.122,537,288,11,6,-5,-19.8,FLEE,0,GUARD,0,3,0,1
8364,1775852093.173,537,289,11,6,0,1.1,FLEE,0,GUARD,0,3,0,1
8365,1775852093.189,537,290,11,6,0,1.65,FLEE,0,GUARD,0,3,0,1
8366,1775852093.204,537,292,11,6,0,2.2,FLEE,0,GUARD,0,3,0,1
8367,1775852093.221,537,294,11,6,0,2.75,FLEE,0,GUARD,0,3,0,1
8368,1775852093.237,537,297,11,6,0,3.3,FLEE,0,GUARD,0,3,0,1
8369,1775852093.253,537,300,11,6,0,3.85,FLEE,0,GUARD,0,3,0,1
8370,1775852093.268,537,304,11,6,0,4.4,FLEE,0,GUARD,0,3,0,1
8371,1775852093.285,537,308,11,6,0,4.95,FLEE,0,GUARD,0,3,0,1
8372,1775852093.301,537,313,11,6,0,5.5,FLEE,0,GUARD,0,3,0,1
8373,1775852093.317,537,319,11,6,0,6.05,FLEE,0,GUARD,0,3,0,1
8374,1775852093.333,537,325,11,6,0,6.6,FLEE,0,GUARD,0,3,0,1
8375,1775852093.35,537,332,11,6,0,7.15,FLEE,0,GUARD,0,3,0,1
8376,1775852093.365,537,339,11,7,0,7.7,FLEE,0,GUARD,0,3,0,1
8377,1775852093.381,537,347,11,7,0,8.25,FLEE,0,GUARD,0,3,0,1
8378,1775852093.397,537,355,11,7,0,8.8,FLEE,0,GUARD,0,3,0,1
8379,1775852093.413,537,364,11,7,0,9.35,FLEE,0,GUARD,0,3,0,1
8380,1775852093.429,537,368,11,7,0,0,FLEE,1,GUARD,0,3,0,1
8382,1775852093.461,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8383,1775852093.477,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8384,1775852093.493,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8385,1775852093.51,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8386,1775852093.526,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8387,1775852093.542,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8388,1775852093.558,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8389,1775852093.574,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8390,1775852093.589,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8391,1775852093.605,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8392,1775852093.622,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8393,1775852093.638,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8394,1775852093.654,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8395,1775852093.669,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8396,1775852093.686,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8397,1775852093.701,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8398,1775852093.717,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8399,1775852093.734,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8400,1775852093.75,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8401,1775852093.765,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8402,1775852093.782,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8403,1775852093.798,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8404,1775852093.814,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8405,1775852093.83,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8406,1775852093.845,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8407,1775852093.861,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8408,1775852093.878,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8409,1775852093.894,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8410,1775852093.91,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8411,1775852093.925,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8412,1775852093.941,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8413,1775852093.957,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8414,1775852093.974,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8415,1775852093.989,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8416,1775852094.005,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8417,1775852094.022,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8418,1775852094.038,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8419,1775852094.054,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8420,1775852094.069,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8421,1775852094.085,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8422,1775852094.102,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8423,1775852094.118,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8424,1775852094.133,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8425,1775852094.149,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8426,1775852094.165,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8427,1775852094.181,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8428,1775852094.197,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8429,1775852094.213,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8430,1775852094.229,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8431,1775852094.246,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8432,1775852094.262,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8433,1775852094.278,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8434,1775852094.294,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8435,1775852094.31,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8436,1775852094.325,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8437,1775852094.341,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8438,1775852094.357,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8439,1775852094.373,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8440,1775852094.389,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8441,1775852094.405,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8442,1775852094.421,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8443,1775852094.437,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8444,1775852094.454,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8445,1775852094.469,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8446,1775852094.485,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8447,1775852094.502,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8448,1775852094.518,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8449,1775852094.534,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8450,1775852094.55,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8451,1775852094.567,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8452,1775852094.582,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8453,1775852094.598,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8454,1775852094.614,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8455,1775852094.63,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8456,1775852094.646,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8457,1775852094.662,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8458,1775852094.678,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8459,1775852094.694,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8460,1775852094.71,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8461,1775852094.726,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8462,1775852094.742,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8463,1775852094.758,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8464,1775852094.774,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8465,1775852094.79,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8466,1775852094.806,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8467,1775852094.822,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8468,1775852094.838,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8469,1775852094.854,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8470,1775852094.87,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8471,1775852094.886,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8472,1775852094.903,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8473,1775852094.919,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8474,1775852094.934,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8475,1775852094.95,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8476,1775852094.966,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8477,1775852094.982,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8478,1775852094.998,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8479,1775852095.014,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8480,1775852095.03,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8481,1775852095.046,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8482,1775852095.062,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8483,1775852095.078,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8484,1775852095.094,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8485,1775852095.11,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8486,1775852095.127,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8487,1775852095.143,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8488,1775852095.159,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8489,1775852095.174,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8490,1775852095.191,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8491,1775852095.207,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8492,1775852095.223,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
8493,1775852095.239,537,368,11,7,-5,0.55,FLEE,0,GUARD,0,3,0,1
8494,1775852095.255,542,368,11,7,5,0,FLEE,1,GUARD,0,3,0,1
